course_version,questions,responses
4,What do you expect to learn and what would you like to be able to do with what you've learned?,I expect to optimize my data analysis workflow.
4,What do you expect to learn and what would you like to be able to do with what you've learned?,I have performed transcriptomics and proteomics analysis during my phd and I think these type of analysis would have benefited from R based analysis. I am taking this course to get started using R in my current and future projects.
4,What do you expect to learn and what would you like to be able to do with what you've learned?,I hope to learn how to use Github and R in unison for projects making it easier to share code and reuse it
4,What do you expect to learn and what would you like to be able to do with what you've learned?,I want to gain a better understanding of what it means to perform reproducible research and learn how to use R.
4,What do you expect to learn and what would you like to be able to do with what you've learned?,I want to learn basic workflow in R and do datamanagement and vizualation of data. With this knowledge I want to do all my advanced analyzes and graphs for publication in R.
4,What do you expect to learn and what would you like to be able to do with what you've learned?,"I would like to improve my data and code literacy, and to conduct a modern and reproducible data analysis"
4,What do you expect to learn and what would you like to be able to do with what you've learned?,Learn how to create an algorithm for clear and systematic data analyses.
4,What do you expect to learn and what would you like to be able to do with what you've learned?,Learn more about how to organize my work in R and how to apply it on my data
4,What do you expect to learn and what would you like to be able to do with what you've learned?,Sequencing data
4,What do you expect to learn and what would you like to be able to do with what you've learned?,Some R basics on how to handle big data sets and how to visualize them. I would like to some it for especially visualization of the data I work with myself.
4,What do you expect to learn and what would you like to be able to do with what you've learned?,data analysis using R with RNA seq data
4,What do you expect to learn and what would you like to be able to do with what you've learned?,own data analysis
4,What do you expect to learn and what would you like to be able to do with what you've learned?,statistical analysis
4,What do you expect to learn and what would you like to be able to do with what you've learned?,to be able to manage my results
4,What do you expect to learn and what would you like to be able to do with what you've learned?,useful data
4,Please describe the problems you've had.,Error: Must install the following packages to use bs4_book():* bslibExecution haltedlibrary(sass)Error: package ‘sass’ is not installed for 'arch = x64'library(bslib)DLL ‘sass’ not found: maybe not installed for this architecture?
4,Please describe the problems you've had.,Git in the R studio
4,Please describe the problems you've had.,I can easily download packages from CRAN but they are not automatically installed. I need to activate them in the sidebar afterwards. This is not the case in the video. R says that: ‘lib’ is unspecified. How to handle this?
4,Please describe the problems you've had.,The IT servicedesk at RegionH have to approve installing Git and Rtools and it takes longer than expected.
4,Please describe the problems you've had.,"Trying to install the packages, this error appears:> install.packages(remotes)trying URL 'https://cran.rstudio.com/bin/macosx/contrib/4.1/remotes_2.4.2.tgz'Content type 'application/x-gzip' length 395393 bytes (386 KB)==================================================downloaded 386 KB"
4,Please describe the problems you've had.,When I do the check_setup it seems something is not working right
4,"In your opinion, what could be improved?","Depending on what is taught at the course, maybe you could create some small optional tasks/tutorials on how to use RStudio for complete beginners."
4,"In your opinion, what could be improved?","Everything worked in my hands, I have no suggestions"
4,"In your opinion, what could be improved?","For now, I do not know exactly."
4,"In your opinion, what could be improved?",How to install and input the code into R
4,"In your opinion, what could be improved?",I do not know - sorry.
4,"In your opinion, what could be improved?","I got a bit lost in what I need to read (syllabus, git website, rmarkdown webpage, assignment) and moving back and forth the different documents, but that might just be me :)"
4,"In your opinion, what could be improved?",I just noticed that the videos were a bit different from the results I got when installing r3. I thought that the videos might be outdated? But it worked fine :)
4,"In your opinion, what could be improved?","I know I might have missed some previous information bit I am from regionH, and for me the reminder for installing additional software could be at least 14 days. I have waited a week to get Git and Rtools installed already."
4,"In your opinion, what could be improved?",I think it was a really thorough guide that made it easy to start.
4,"In your opinion, what could be improved?",I think it was good.
4,"In your opinion, what could be improved?",I'm not sure i have everything installed correct so I don't Know
4,"In your opinion, what could be improved?","If the pre-course tasks would be sent earlier before the course date, it would be great because it takes almost a day to set all the tasks."
4,"In your opinion, what could be improved?",Installing the Git and having it in the R studio software
4,"In your opinion, what could be improved?","Maybe more specifically how to setup Git. It was not immediately evident as to what Homebrew was, versus other avenues,"
4,"In your opinion, what could be improved?",Maybe you should include more of the Version control with Git in the pre-course material.
4,"In your opinion, what could be improved?",Messages on the console are not always as shown and it left me wondering if it was fine or not. But the final verification suggests everything is fine :)
4,"In your opinion, what could be improved?","More detailed information about Rtools and how to link Rtools with R in windows. A video would help a lot. Even though I followed the instructions, I am still uncertain whether R and Git runs as it should - a way to check this would be great!"
4,"In your opinion, what could be improved?",None
4,"In your opinion, what could be improved?",None
4,"In your opinion, what could be improved?",Nothing
4,"In your opinion, what could be improved?",Nothing so far
4,"In your opinion, what could be improved?","Nothing, everything went very smoothly"
4,"In your opinion, what could be improved?",Perhaps  more links to prepare for the course so it is not overwhelming the first day. I can't really say at this stage.
4,"In your opinion, what could be improved?",Specific issues in Mac
4,"In your opinion, what could be improved?",The installation of git was difficult. Maybe could be better explained. Maybe with a video?
4,"In your opinion, what could be improved?",There is a lot of information on the website and in the beginning it was quite overwhelming and difficult to navigate between various tasks and information.
4,"In your opinion, what could be improved?",There was a lot of going back and forth between different links and windows
4,"In your opinion, what could be improved?","When I should install the programme for Git, I was in doubt whether source for downloading the program, I should choose. I was chosen Apple, because I have an apple account. It took long time, but it seems to work."
4,"In your opinion, what could be improved?",error debug
4,"In your opinion, what could be improved?",none
4,"In your opinion, what worked well?",All links worked fine and tasks were easy to follow. I feel I now have the very basic concepts for learning R.
4,"In your opinion, what worked well?","All the information and set-up. Fantastic materials.  First I was thinking, it was written very detailed, but when you start the process that is perfect!"
4,"In your opinion, what worked well?",All the instructions or commands provided in the pre-course tasks worked well.
4,"In your opinion, what worked well?",Detailed description on how to interpret the coding. Great videos.
4,"In your opinion, what worked well?",Downloading the softwares
4,"In your opinion, what worked well?",Everything so far :)
4,"In your opinion, what worked well?",Everything was fairly smooth.
4,"In your opinion, what worked well?","Everything worked in my hands, I have no suggestions"
4,"In your opinion, what worked well?",For this type of a course it is necessary to get started with the setup before the course. The basic explanations worked well in general.
4,"In your opinion, what worked well?",Having all the links and code lines ready
4,"In your opinion, what worked well?","I feel assured that all the programmes I need for the course is properly set up on my computer, and I got a good understanding of the function of the different programmes."
4,"In your opinion, what worked well?",I have never tried any pre-course preparation that worked that well. It provided me with an important overview of the course aims and content (and helped me with installation).
4,"In your opinion, what worked well?",I think the installation guide worked really well for getting ready for the course both with R and Git.
4,"In your opinion, what worked well?",I'm not sure i have everything installed correct so I don't Know
4,"In your opinion, what worked well?",It was really easy to follow and understand the tasks and the rules.
4,"In your opinion, what worked well?",My mind was blown my the amount of work and effort that has been put into this material. I have never seen anything similar. It could not be more perfect!
4,"In your opinion, what worked well?","Setting up RStudio and Git is a prerequisite for the course, and you made sure that everyone did that right. I found the introduction to Git very useful."
4,"In your opinion, what worked well?","That everyone has all the programs updated before starting the course, that the purpose of the course is clear, that what is not covered is also clear."
4,"In your opinion, what worked well?",The exposition of the pre-course tasks was very detailed and applicable.
4,"In your opinion, what worked well?","The installation process worked well, and the introduction provided useful information."
4,"In your opinion, what worked well?",The pre-course material was easy to follow and the video links were very helpful.  Useful links and reading material were provided which one can go over on their own pace to let it sink in.
4,"In your opinion, what worked well?",The pre-course task was organized very well. It was mostly very easy to get through.
4,"In your opinion, what worked well?",The tasks were well described and will save us valuable time during the course
4,"In your opinion, what worked well?",The videos and material are very informative.
4,"In your opinion, what worked well?",The workflow was very well organised and helped me to follow the instructions easily.
4,"In your opinion, what worked well?",Very well explained descriptions of how to do the tasks. The videos are very useful when participants are not acquainted with R before the course.
4,"In your opinion, what worked well?",Yes
4,"In your opinion, what worked well?",everything
4,"In your opinion, what worked well?",instructions were clear and easy to apply
4,"In your opinion, what worked well?",intallation
4,Why do you want to attend this course?,1) Learn R coding and learn to produce nice looking figures in R. 2) Learn Github and be inspired to change how I handle document versions.
4,Why do you want to attend this course?,Become more confident in R and to learn more about effective project management
4,Why do you want to attend this course?,I am interesting in learning advanced methods in managing my data and learn how to perform reproducible data analysis
4,Why do you want to attend this course?,I believe that this course will be a good start point to learn how to properly handle with my own mass spectrometry data
4,Why do you want to attend this course?,"I need to learn a statistic program for analysing my data collected in my PhD project. I have been recommended to use R, and I think that is the right way to go."
4,Why do you want to attend this course?,I wan to learn R for to be able to do statistical analysis and for use in my research.
4,Why do you want to attend this course?,"I want to be able to analyze and visualize my data in R, in order to be more reproducible and well explained."
4,Why do you want to attend this course?,I want to become better at analyzing my data. Also use some packages and tools that require R knowledge
4,Why do you want to attend this course?,I want to get familiar with R and be able to use the program for statistical purposes related to my research. I believe that open source is the future and it opens up for many more opportunities than other commercial statistical programs.
4,Why do you want to attend this course?,I want to learn about statistical analysis using R
4,Why do you want to attend this course?,I want to learn in more detail about analysis and visualization of the data in R.
4,Why do you want to attend this course?,I want to learn to use R for my research projects.
4,Why do you want to attend this course?,I would like to learn fundamental tools and skills for conducting a reproducible and modern analysis for a research project
4,Why do you want to attend this course?,I would like to learn how to make interesting plots
4,Why do you want to attend this course?,"I would like to learn how to use R, and my primary intention would be to use to analyse RNA-seq data(s)"
4,Why do you want to attend this course?,Improve my data visualisation skills
4,Why do you want to attend this course?,Learn new ways to probe and handle large datasets in proteomics / automate frequently-used workflows.
4,Why do you want to attend this course?,Most important reason is to get an introduction on how to start using R.
4,Why do you want to attend this course?,To be able to get better at R and creating scripts with code I can reuse in other project
4,Why do you want to attend this course?,To be better at R and data analysis
4,Why do you want to attend this course?,To get familiar with R and be able to use it for multi-omics data analysis.
4,Why do you want to attend this course?,To get familiar with an open and reproducible data analysis workflow and to learn how to use R in the right way from the beginning.
4,Why do you want to attend this course?,To kick-start my own data analysis
4,Why do you want to attend this course?,To learn about R for future use. I have not done data analyses for two years and I see the course as an opportunity to get back on track again (using R instead of STATA). I am aware that the course is not a statistical course.
4,Why do you want to attend this course?,"To learn the basics of using R, so I have af fundament to can get started on the statistical work with my own data."
4,Why do you want to attend this course?,"Understand R results output and learn how to do statistics with R. Now, after the pre-course, I am also very curious about Git, I never heard of it before."
4,Why do you want to attend this course?,data analysis using R
4,Why do you want to attend this course?,improve my programing skills
4,Why do you want to attend this course?,improving skils
4,Why do you want to attend this course?,learn more on R
5,What do you expect to learn and what would you like to be able to do with what you've learned?,Basic knowledge and performing analyses
5,What do you expect to learn and what would you like to be able to do with what you've learned?,Being able to potentially identify certain cell types based on analyzing hundreds of gene expressions.
5,What do you expect to learn and what would you like to be able to do with what you've learned?,"Better coding in R, version management. I think that after this course I will be better at handling large research projects that require different stages of analysis."
5,What do you expect to learn and what would you like to be able to do with what you've learned?,How to use R and how to collaborate with others using current tools and methods
5,What do you expect to learn and what would you like to be able to do with what you've learned?,How to use R and to be able to use that as my primary analysis program.
5,What do you expect to learn and what would you like to be able to do with what you've learned?,"How to work with my data in R, how to visualize my data and how to keep track of the changes I introduce"
5,What do you expect to learn and what would you like to be able to do with what you've learned?,I do not have a specific task in mind that I aim to accomplish. My objective is to try and learn a new skill and see how that be incorporated in the research I do as a way of expanding my research scope.
5,What do you expect to learn and what would you like to be able to do with what you've learned?,"I expect to be fluent in R and Git after the course. I am processing many breast cancer samples and mainly working in the lab so I would like to be able to handle the data produced from my experiments in an organised, reproducible, and non-biased way."
5,What do you expect to learn and what would you like to be able to do with what you've learned?,"I expect to get an introduction in working with R, basics in how to analyze my data and how to visualize it in a good way. I also expect to learn about reproducibility and to learn a bit about Git as a version control. After the course I want to have a good basic understanding of how to work in R, which I can then continue to develop."
5,What do you expect to learn and what would you like to be able to do with what you've learned?,I expect to learn how to better use Git when working on projects. I would like to make my research methods as easily-reproducible as possible.
5,What do you expect to learn and what would you like to be able to do with what you've learned?,"I expect to learn how to code efficiently, in an understandable manner, and manage my version of R scripts. I use already Github but mostly with the Github Desktop for my other projects (LaTeX, python, html, ...) but it seems we will use it differently here with R."
5,What do you expect to learn and what would you like to be able to do with what you've learned?,I expect to learn how to use R and couple what I am doing to GitHub and why
5,What do you expect to learn and what would you like to be able to do with what you've learned?,"I expect to learn how to use R and its packages for data organization, filtering and analysis. I would like to use these skills in my work with clinical and transcriptomic data."
5,What do you expect to learn and what would you like to be able to do with what you've learned?,I expect to learn how to use R properly then I can analyzed the results I obtained after omic approaches.
5,What do you expect to learn and what would you like to be able to do with what you've learned?,"I expect to learn more about the advantages of using tools such as git version control, r markdown, and packages such as tidyverse. I would also like to learn more about available tools for data visualization. I planned to use this knowledge to write more understandable code for me and for my colleagues."
5,What do you expect to learn and what would you like to be able to do with what you've learned?,I expect to learn more about the best practise of how to document my dat analysis and how to use Git.
5,What do you expect to learn and what would you like to be able to do with what you've learned?,"I expect to learn the skills listed below:- Basic knowledge of R to be able to do basic data analysis- A better understanding of the overall functioning of R, R studio, Git and GitHub - Learn how to work collaboratively on codeI need this knowledge because I will need to analyze data with R in the next few weeks and this is a task that I might have to share with other people so I think this course will be very useful and give me the tools to finalize my learning of R independently."
5,What do you expect to learn and what would you like to be able to do with what you've learned?,I expect to learn tools and patterns in order to write my own reproducible R scripts and how to avoid creating sloppy commands. Understanding the grammar of ggplot2 is a big plus.
5,What do you expect to learn and what would you like to be able to do with what you've learned?,I hope I can better use code do the data preparation and analysis and output the results in a more academic way for publication.
5,What do you expect to learn and what would you like to be able to do with what you've learned?,"I want to learn how to make the most of R tool, so I can implement its statistical power and also create quality figures for future publications."
5,What do you expect to learn and what would you like to be able to do with what you've learned?,I want to learn more about R language and Rstudio to understand how to use them to analyze and present my data.
5,What do you expect to learn and what would you like to be able to do with what you've learned?,I will like to learn a bit more how can I apply statistics and my data and understand why I am using those statistics
5,What do you expect to learn and what would you like to be able to do with what you've learned?,I would like to be able to use R to organise my data better and make my research more reproducible
5,What do you expect to learn and what would you like to be able to do with what you've learned?,"I would like to be smoother when programming and organize my code better. Also, by applying the knowledge in real datasets, i would like to get a perspective on how data can be analyzed."
5,What do you expect to learn and what would you like to be able to do with what you've learned?,I would like to become comfortable in R studio and become familiar with using GitHub and other open sources. To learn how this can be used for collaborative efforts.
5,What do you expect to learn and what would you like to be able to do with what you've learned?,I would like to become more secure with my usage of R and learn about new packages and methods to use and apply to my data.
5,What do you expect to learn and what would you like to be able to do with what you've learned?,I would like to get more comfortable programming and be able to do my data analysis for my project in a more time efficient manner.
5,What do you expect to learn and what would you like to be able to do with what you've learned?,I would like to learn how to use R software for my professional work as well as my research. 
5,What do you expect to learn and what would you like to be able to do with what you've learned?,I would like to learn more about how to analyze my data in an effective and reproducible way.
5,What do you expect to learn and what would you like to be able to do with what you've learned?,I would like to learn to have more order with my code and this way reduce variability in the way I do stuff. This way I would be able to reproduce stuff I do later easier.
5,What do you expect to learn and what would you like to be able to do with what you've learned?,"I would like to learn what R can be used for and how to choose the right tools for my analyses, and how to make sure that me or my collegues will be able to use it after some time in a right way (being able to track every step of the analysis). I would also like to improve the speed of my analysis, which currently mainly involves CellProfiles, Excel and GraphPad, possibly by exchanging the latter two (or at least Excel) with R."
5,What do you expect to learn and what would you like to be able to do with what you've learned?,I would like to utilize R to analyze multidimensional data.
5,What do you expect to learn and what would you like to be able to do with what you've learned?,"I'm hoping to learn some basics in modern programming (or fresh up the minor and ancient knowledge I have), and to learn the basics in using R and RStudio. Having learnt that I hope to be able to use these tools to do basic analysis such as sorting and extracting information from the output files I get from the analysis tools already in place in our group. Hopefully my new knowledge will also give me a better understanding of the analysis tools we are using."
5,What do you expect to learn and what would you like to be able to do with what you've learned?,"Improve my overall foundation in R language, particularly utilisation of tidyverse packages and version control with Git. Tidyverse packages including ggplot2 would be especially useful for data visualisation in my own research."
5,What do you expect to learn and what would you like to be able to do with what you've learned?,"Initially, I expect to learn R to use my simple data sets to be presented in scientific papers as visual data (graphs) and to run PCA. Meanwhile, I want to see if like programming for data science or not. If so, I want to drive my personal interest in this area a bit more to make it a piece of my professional life."
5,What do you expect to learn and what would you like to be able to do with what you've learned?,Introduction to R and its usage in research
5,What do you expect to learn and what would you like to be able to do with what you've learned?,"Learn how to write reproducible code workflows and structures that make mine and others' life easier. Get to know tools/packages that I can use during my PhD to produce results and for data visualization. Learn how to organize code, documents, that facilitate working within a team."
5,What do you expect to learn and what would you like to be able to do with what you've learned?,More effectively use R syntax so I can actually implement the data analysis instructions left by the former lab bioinformatician
5,What do you expect to learn and what would you like to be able to do with what you've learned?,To understand how to use R and to be able to work with my data in it
5,What do you expect to learn and what would you like to be able to do with what you've learned?,"Understanding proper workflow for data analysis, including how to use Git and GitHub"
5,What do you expect to learn and what would you like to be able to do with what you've learned?,better quality of my research. get familiar with version control
5,What do you expect to learn and what would you like to be able to do with what you've learned?,"learn good practice in R and keep things in order in in control, save myself from many troubles i created myself"
5,What do you expect to learn and what would you like to be able to do with what you've learned?,version control
5,Please describe the problems you've had.,"As previously mentioned, I got an error when installing the r3 package:Error:                                                                           ! error in pak subprocessCaused by error: ! Cannot install packages:* r3: Can't find package called r3."
5,Please describe the problems you've had.,"Error while installing the remotes package (provided version of Rtools (35) not complient), the following installations seemed to work though."
5,Please describe the problems you've had.,"I am not sure if I managed to install quarto properly and I am not sure on how to check that. On the other end, I encountered an error message when trying the command : > r3::install_packages_introduction() and I don't know why.Error:✖ Failed to build Matrix 1.5-3                                        Error:                                                                ! error in pak subprocessCaused by error in `stop_task_build(state, worker)`:! Failed to build source package 'Matrix'"
5,Please describe the problems you've had.,I cannot do the setup of r3 it is not install and then I have tried and says is not compatible with my R studio
5,Please describe the problems you've had.,"I don't know if this will be a problem or not, but I don't see the Git tab from panel C in RStudio. Although I am not familiar with Git, there was something mentioned during installation and from what I read on different forums, that it could be integrated with Terminal tab near the Console?"
5,Please describe the problems you've had.,"I got to errors here pasted:(1)> r3::install_packages_introduction()✔ Updated metadata database: 5.07 MB in 12 files.                               ✔ Updating metadata database ... done                                           Error:                                                                           ! error in pak subprocessCaused by error: ! Cannot install packages:* r3: Can't find package called r3.(2)> quarto::quarto_render(hello.qmd)ERROR: No valid input files passed to renderError in `processx::run(quarto_bin, args, echo = TRUE)`:! System command 'quarto' failed---Exit status: 1stdout & stderr: <printed>---Type .Last.error to see the more details.(But I can knit it by pressing the button Render. It is just through the console that it doesn't work.)"
5,Please describe the problems you've had.,"I have no idea what to download from the Git-homepage, or what to do with it once it's downloaded. Should I install both homebrew and MacPorts or only one of them?"
5,Please describe the problems you've had.,I tried to run r3::install_packages_introduction() after installing R3 but there's an error showing it can't find the package called r3
5,Please describe the problems you've had.,"I was unable to download Xcode and the binary thing, but after clearing 30GB of my storage space on my laptop and with the help of the website and chatGPT I managed to install everything accordingly"
5,Please describe the problems you've had.,It says that I have the wrong version of Rtools installed but I just followed your link
5,Please describe the problems you've had.,"Minor problems when getting familiar with RStudio and installing R packages. In RStudio I'm missing the Git-tab in panel C. Relying on the statement that There can be slight differences in your layout of tabs in each panel I hope this will not be a problem. The process of installing remotes did not look as in the instruction video when I did it. However, as the following steps seemed to work out fine I assume it's ok."
5,Please describe the problems you've had.,Please see the possible improvement before... But I'm not sure if this is a common problem...
5,Please describe the problems you've had.,"The Rtools3.5 on the website did not work for me, I got the message saying I need to install the latest version Rtools4.2.The outputs when installing remotes and then github don't look the same as in the videos for me. I get a message saying lib is unspecified when installing remotes. I don't think this is an issue but it might be good to say something about this type of message."
5,Please describe the problems you've had.,"When installing r3, packages cli and purrr could not be installed from source, binaries were installed instead. I do not think I need further assistance, just my cli version is 3.5 instead of 3.6 and purrr is 1.0.0 instead of 1.0.1...I will try to fix it on my own, but can get there early the first day if needed"
5,Please describe the problems you've had.,"When installing the package remotes the output message was in red font and that made me think there was an error. However, I think it work well. Please check the output below. > install.packages(remotes)trying URL 'https://cran.rstudio.com/bin/macosx/big-sur-arm64/contrib/4.2/remotes_2.4.2.tgz'Content type 'application/x-gzip' length 395161 bytes (385 KB)==================================================downloaded 385 KBThe downloaded binary packages are in	/var/folders/hn/f8c5hyz90b5gfm6730p5r2mw0000gq/T//RtmpuYa46N/downloaded_packages> library(remotes)"
5,Please describe the problems you've had.,"When running r3::install_packages_introduction()ℹ Building purrr 1.0.1Error:        ! error in pak subprocessCaused by error: ! Could not find tools necessary to compile a packageCall `pkgbuild::check_build_tools(debug = TRUE)` to diagnose the problem.ℹ See `$stderr` for standard error.Also, after installing the new version of Rstudio this message appear every time I start a new session. Despite the message, R  work perfectly ( as it normally does). Error in file.exists(pythonPath) :   file name conversion problem -- name too long?"
5,Please describe the problems you've had.,r3::setup_git_config()
5,"In your opinion, what could be improved?",-
5,"In your opinion, what could be improved?",-
5,"In your opinion, what could be improved?",/
5,"In your opinion, what could be improved?",A bit more clear instructions on what you need and some tips for Mac users which are often blocked (or partly blocked) from installing certain packages
5,"In your opinion, what could be improved?",All seems fine to me so far.
5,"In your opinion, what could be improved?",Cannot think of anything at the moment.
5,"In your opinion, what could be improved?",Everything till now looks fine
5,"In your opinion, what could be improved?",Everything was quite clear
5,"In your opinion, what could be improved?","For me, everything is perfect until now."
5,"In your opinion, what could be improved?","For now, I don't have any suggestions."
5,"In your opinion, what could be improved?","Hard to say, I'm happy with the current form."
5,"In your opinion, what could be improved?",I did not think about something to change.
5,"In your opinion, what could be improved?","I do not think this part of the course requires improvement. I did struggle with some installations (in R, of packages cli and purrrr), but as soon as I installed from binary instead of source it worked, I would have liked to see a warning that this could happen."
5,"In your opinion, what could be improved?",I don't have any overall criticism because I think the tutorial was very good. More specifically I got an error when installing the r3 package:Error:                                                                           ! error in pak subprocessCaused by error: ! Cannot install packages:* r3: Can't find package called r3.that might become a problem(?)
5,"In your opinion, what could be improved?","I guess... maybe the sequence of the content? For example, maybe I need to read Section 4.3 after Section 3.8, rather than before, because I can't check configurations before I set up them...? And when I read Section 3.8 for the first time, there is no Git tab in my Panel C, so I stopped to find a solution to it... Actually, it will appear after creating a project, but this content is at the end of Section 4.3..."
5,"In your opinion, what could be improved?",I had a problem with this commend:> r3::install_packages_introduction()✔ Updated metadata database: 5.07 MB in 12 files.                               ✔ Updating metadata database ... done                                           Error:                                                                           ! error in pak subprocessCaused by error: ! Cannot install packages:* r3: Can't find package called r3.
5,"In your opinion, what could be improved?","I have nothing negative to say. However, just as a heads-up, the Rtools (provided link) version wasn't compatibile with new R version."
5,"In your opinion, what could be improved?",I might will have like some videos in some of the starting parts
5,"In your opinion, what could be improved?",I think everything worked well. I have no complaints.
5,"In your opinion, what could be improved?",I think pre-course tasks were easy and straight-forward. No improvement suggestions.
5,"In your opinion, what could be improved?",I thought it was quite well made.
5,"In your opinion, what could be improved?",I was happy with the current pre-course material.
5,"In your opinion, what could be improved?","In Section 4.3 of the pre-reading (Basics of Git), reference is made to a LearningR R project, which should include files. It was unclear to me whether these files had been made available to us or not."
5,"In your opinion, what could be improved?",In my particular case the following line of code throw me an error --->r3::install_packages_introduction().  This was the error:ℹ Building purrr 1.0.1Error:        ! error in pak subprocessCaused by error: ! Could not find tools necessary to compile a packageCall `pkgbuild::check_build_tools(debug = TRUE)` to diagnose the problem.ℹ See `$stderr` for standard error.
5,"In your opinion, what could be improved?",It worked great for me the way it is.
5,"In your opinion, what could be improved?","It would be good to have more of a walkthrough for the installations and not just links to the websites. Especially during the Git installation there were a lot of different options that one had to go through, and more detailed instructions as to which options would be best for the course were missing. Also, I ran into problems when installing the R3 course package, but was very easily able to solve it (it was probably due to me having had it installed already), so maybe a list of possible errors and easy fixes might be helpful."
5,"In your opinion, what could be improved?","It would be useful to have more screenshots of the steps when setting Git in RStudio. For example, I cannot find the Git tab in my RStudio and I thought that would create an error when installing the package remotes."
5,"In your opinion, what could be improved?",Maybe just a short welcome video as compliment to the material.
5,"In your opinion, what could be improved?",No idea
5,"In your opinion, what could be improved?",Nothing it comes to my mind.
5,"In your opinion, what could be improved?",Nothing that I can think of right now that would significantly improve things. It worked well as it is for me.
5,"In your opinion, what could be improved?",Nothing to add
5,"In your opinion, what could be improved?",Overall I really think that this system is working well.
5,"In your opinion, what could be improved?","Perhaps more videos, but I think the material is already good."
5,"In your opinion, what could be improved?",Possibly explaining common error messages that could appear when installing packages and github
5,"In your opinion, what could be improved?",Send out the pre-course tasks in good time before Christmas holiday (since the tasks take a while to complete)
5,"In your opinion, what could be improved?",Some linkes were missing (e.g. the one to the cheat-sheet and the internal chapter reference at the end of 3.6:?sec-reproducible-documents.)
5,"In your opinion, what could be improved?","The Pre-course tasks could be structured a bit more clearly. Now I started googling and installing the programs on my own, since the tasks started with install these programs and it was only later that I realised there were direct links to the sites I needed."
5,"In your opinion, what could be improved?","The amount of reading required, in addition to the software installation, can be overwhelming. It is easy to get sidetracked during the installation process and lose focus on the task at hand. To alleviate this, I would appreciate a section with clear, step-by-step instructions on how to install all of the necessary software for the course. Once that is complete, the explanations and readings can be reviewed."
5,"In your opinion, what could be improved?",The use of a video instead of the text might be a timesaver.
5,"In your opinion, what could be improved?","Timing of the course: would have been better if it doesn't fall immediately after holidays. Also, and taking into consideration some need to travel for the course, it would have been more convenient if it starts on Tuesday of the week."
5,"In your opinion, what could be improved?","To avoid the temptation to skip sections, could have you move through the sections one page at a time"
5,"In your opinion, what could be improved?","it would be nice if the pre-course tasks for example, could be put in ordered numbers instead of trying to find the tasks embedded in the text"
5,"In your opinion, what worked well?",After a couple of problems in the beginning I managed to install everything
5,"In your opinion, what worked well?",Clear and easy to follow instructions!
5,"In your opinion, what worked well?",Clear instructions and good material for reading and becoming a little bit more clued up on what we'll be using.
5,"In your opinion, what worked well?",Clear outline of the tasks and I like the side menus that gives you an overview of the page content (at different levels). Great with images and videos showing particular steps.
5,"In your opinion, what worked well?",Descriptions and instructions are well designed and clear. They really help to carry out tasks and trigger curiosity for the further learning.
5,"In your opinion, what worked well?",Easy to follow the instructions
5,"In your opinion, what worked well?",Everything is very nicely structured
5,"In your opinion, what worked well?","Everything is well explained with some videos, then we can do the pre-course task without any problem."
5,"In your opinion, what worked well?","Everything, I found the tasks very well organized and clearly explained with enough theory and background as well as practical parts"
5,"In your opinion, what worked well?",Good introduction to the course. I like the fact that one needed to download everything before the course start.
5,"In your opinion, what worked well?",How to download the necessary packages was clearly explained and easy to follow.
5,"In your opinion, what worked well?",I installed everything quite smoothly
5,"In your opinion, what worked well?",I really think it is perfect!
5,"In your opinion, what worked well?",I think everything was well organized and clearly stated what to do.
5,"In your opinion, what worked well?",I think everything worked well. I have no complaints.
5,"In your opinion, what worked well?",I think it is a really good thing to send the material in advance so people can have a first look and prepare themselves.
5,"In your opinion, what worked well?","I think it was pretty straightforward, though I already had R, RStudio and Git installed, so the parts most liable to go wrong were ones I didn't have issues with. I think it was useful to include the requirement to do some pre-reading on Git - it's a complicated subject, and worth looking over multiple times."
5,"In your opinion, what worked well?","I think the material provided was clear, thorough, and easy to read."
5,"In your opinion, what worked well?",Installation of the programs went smoothly.
5,"In your opinion, what worked well?","It overall worked well, I had to upgrade some stuff like my R and RStudio which took some time but it's good now."
5,"In your opinion, what worked well?",It worked well
5,"In your opinion, what worked well?",It worked well to install and doing preparatory tasks from the information given in the material.
5,"In your opinion, what worked well?","Lovely to have a course that starts with pre-assignments on time! Clear webpage structure, easily understood tasks."
5,"In your opinion, what worked well?",Most of it worked smoothly for me since I already had most of the programs installed and a GitHub profile already set up.
5,"In your opinion, what worked well?","The installation of most programs went smooth (private computer), detailed manual of pre-corse tasks"
5,"In your opinion, what worked well?",The instructions to set up R and Rstudio were clear and easy to follow.
5,"In your opinion, what worked well?",The instructions were easy to follow
5,"In your opinion, what worked well?",The material itself is interesting
5,"In your opinion, what worked well?",The material so far is easy to read.
5,"In your opinion, what worked well?",The material was very clear and easy to follow.
5,"In your opinion, what worked well?",The pre-course task guide was very well explained. I learned some basic concepts and it also saves a lot of time to install all we need before the course.
5,"In your opinion, what worked well?",The step-by-step instructions are good.
5,"In your opinion, what worked well?",The tasks are clear and well structured.
5,"In your opinion, what worked well?",The videos showing how to install the packages. The interface of the website.
5,"In your opinion, what worked well?","The well-structured tutorial, the interesting introduction, and the clear description for the software and their functions!"
5,"In your opinion, what worked well?",There is clear expalnation and pictures
5,"In your opinion, what worked well?",There's a lot of information and steps are easy to follow.
